Ich hatte/werde haben…	I had/ will have…	J'avais/je vais avoir...		كان لدي / سيكون لدي													io ho/voglio avere				I had/ will have…	Jag hade / kommer att...																			
Wann werde ich mein/meine…erhalten	When will I have my…?	Quand vais-je recevoir mon/ma...		متى أحصل على الأمر خاصتي													quando avrò il mio...?				When will I have my…?	När får jag min...																			
Ich muss meinen Termin/Zeit für mein/meinen…verschieben	I need to move the date/ time of my…	Je dois repousser la date/l'heure de mon rendez-vous...		عليّ أن أغيّر تاريخ / ساعة موعدي													devo andare il giorno/l'ora....				I need to move the date/ time of my…	Jag måste byta dag / tid för...																			
Asyl	Asylum	l'asile		اللجوء								پناه					asilo (m)				Asylum	asyl																			
Termin	Appointment	le rendez-vous		الموعد													appuntamento (m)				Appointment	möte																			
mündliche Befragung	Interview	l'entretien		المقابلة								انٹرویو					audizione (f)				Interview	utredning / intervju																			
Anhörung 	(Court) hearing	l'audition		جلسة عرض القضية													tribunale (m)				(Court) hearing	domstolsutfrågning																			
Beschwerde	Complaint	la plainte		الشكوى								شکایت					denuncia (f)				Complaint																				
Verfahren 	Proceedings	la procédure		الإجراءات													processo (m)				Proceedings																				
Stimmenthaltung	Abstention	l'abstention		الامتناع													astensione (f) dal voto				Abstention																				
erneute Prüfung 	Reconsideration	la révision / la reconsidération		إعادة النظر													Riesame (m)				Reconsideration																				
Entscheidung 	Decision/Verdict	la décision		القرار / الحكم								فیصلہ					decisione/verdetto (f)				Decision/Verdict																				
Haft	Arrest	les arrêts		التوقيف								گرفتار					arresto (m)				Arrest																				
verboten/Verbot 	Prohibited/ prohibition	interdit / l'interdiction		ممنوع / المنع													proibito, vietato, interdetto, illegale				Prohibited/ prohibition																				
Ich möchte Asyl beantragen.	I would like to apply for asylum.	je veux demander l'asile		أريد أن أطلب اللجوء													voglio chiedere asilo				I would like to apply for asylum.																				
Ich stimme dem zu.	I agree/ consent to this.	je suis d'accord		أوافق على ذلك													sono d'accordo/acconsento				I agree/ consent to this.																				
Ich stimme dem nicht zu.	I do not agree/ do not consent to this	je ne suis pas d'accord		لا أوافق على ذلك													non sono d'accordo/non lo consento				I do not agree/ do not consent to this																				
Ich war (kein) Opfer von…	I was (not) a victim of…	je (ne) suis (pas) une victime de...		كنت ضحية (لم أكن ضحية)													io (non) sono una vittima di....				I was (not) a victim of…																				
Ich habe (nicht) erlebt…	I (have not) experienced…	je n'ai pas subit...		تعرضت إلى (لم أتعرض إلى)													io ho visto/io ho fatto l'esperienza di				I (did not) experienced…																				
Ich bin in Gefahr/nicht in Gefahr von…	I am at risk / I am not at risk of…	je (ne) suis (pas) en danger de...		أنا كنت / ما زلت (لست) عرضة لخطر ...													io (non) sono a rischio di/io (non) sono in pericolo di				I was/ am (not) at the risk of…																				
Ich wurde bedroht mit…	I was threatened with…	j'ai été menacé de....		أنا تعرضت للتهديد ب...													sono stato minacciato con				I was threatened with…																				
Mein….war/ist….	My … was/ is…	mon(ma) ....est/était...		كان الأمر خاصتي / ما زال الأمر خاصتي													il mio... era/è				My … was/ is…																				
Bruder/Schwester	Brother/ sister	le frère, la soeur		أخ / أخت								   بھائی/ بہن					fratello/sorella				Brother/ sister																				
Ehefrau/Ehemann	Wife/ husband	l'épouse, le mari		زوجة / زوج								بیوی / شوہر					moglie/marito				Wife/ husband																				
Mutter/Vater	Mother/ father	le père, la mère		أب / أم								ماں / والد					mamma/papà				Mother/ father																				
Tochter/Sohn/Kinder	Daughter/ son/ children	le fils, la fille, les enfants		ابن / ابنة / أولاد								بیٹی / بیٹا /  بچوں					figlio/figlia				Daughter/ son/ children																				
Grossvater/Grossmutter	Grandfather/ grandmother	le grand-père, la grand-mère		جد / جدة								دادا / دادی					nonno/nonna				Grandfather/ grandmother																				
Cousin/Neffe/Nichte	Cousins/ nephew/ niece	le cousin, la cousine, le neveu, la nièce		ابن•ة العم•ة أو الخال•ة / ابن•ة الأخ•ت								کزن / بھتیجے / بھتیجی					cugina				Cousins/ nephew/ niece																				
Familienmitglieder	Family members	les membres de la famille		أفراد الأسرة								خاندان					parente				Family members																				
Mann/Frau	Man/ Woman	l'homme, la femme		رجل / امرأة								آدمی /  عورت					uomo/donna				Man/ Woman																				
Vergewaltigung	Rape	le viol		اغتصاب													essere stata/o violentata/o				Rape																				
Diskriminierung	Discrimination	la discrimination		تمييز													discriminazione (f)				Discrimination																				
Zwangsheirat	Forced marriage	le mariage forcé		زواج بالإكراه													matrimonio (m) forzato				Forced marriage																				
Verschleppung/Entführung	Abduction	l'enlèvement		اختطاف								اغوا					rapimento/ratto (m)				Abduction																				
Erpressung	Extortion	le chantage		ابتزاز													estorsione (f) /ricatto (m)				Extortion																				
Beschlagnahme	Confiscation	la confiscation		مصادرة													confisca (f)				Confiscation																				
Diebstahl	Theft	le vol		سرقة								چوری					furto (m)				Theft																				
Gewahrsam/Haft	Detention/ arrest	la détention, les arrêts		احتجاز / توقيف								حراست  /  گرفتار					detenzione (f) /reclusione (f) /arresto (m)				Detention/ arrest																				
Sexuelle Belästigung	Sexual harrassment	le harcèlement sexuel		التحرش الجنسي													molestia (f) sessuale 				Sexual harrassment																				
Genitale Beschneidung	Genital mutilation	la mutilation génitale		بتر الأعضاء الجنسية													mutilazione (f) genitale				Genital mutilation																				
Mord	Murder	le meurtre		القتل								قتل					omicidio (m)/ assassinio (m)				Murder																				
(erzwungener) Wehrdienst	(Forced) conscription	la conscription forcée		التجنيد (الإلزامي)													(forzata) corruzione/servizio militare/servizio di leva				(Forced) conscription																				
Verweigerung gerichtlichen Schutzes	Denial of judicial protection	le déni de justice		الحرمان من العدالة													Negazione della protezione giuridica				Denial of judicial protection																				
Unrechtmässiges Fernbleiben/Unrechtmässige Abwesenheit	Unlawful absence	l'absence injustifiée		غياب غير مبرر													contumacia (f)				Unlawful absence																				
Unrechtmässige Ausreise	Unlawful departure	le départ illégal		رحيل غير قانوني																	Unlawful departure																				
Drohungen	Threats	les menaces		تهديدات													minaccia ~e (f) /intimidazione (f)				Threats																				
Sprache	Language	la langue		اللغة								زبان					lingua (f)				Language																				
politische Ansichten	Political views	les opinions politiques		الآراء السياسية													opinione (f) politica				Political views																				
Mitgliedschaft in einer sozialen Gruppe	Membership in a social group	la qualité de membre d'un groupe social		الانتماء إلى فئة اجتماعية													membro di un gruppo sociale				Membership in a social group																				
Geschlecht	Gender	le genre		الجنس								صنفی					sesso (m)				Gender																				
Ethnischer/sozialer Hintergrund	Ethnic/ social background	l'arrière plan ethnique/social		الأصل العرقي / الاجتماعي													origine (f) etnica				Ethnic/ social background																				
Hautfarbe	Skin colour	la couleur de peau		لون البشرة													colore (m) della pelle (f)				Skin colour																				
Behinderung	Disability	le handicap		الإعاقة								معذوری					disabilità (f)/handicap (m)				Disability																				
Kämpfen	Fighting	la lutte, le combat		القتال								لڑائی					lottare, lotta (f)				Fighting																				
Bombardieren	Bombing	le bombardement		القصف								بمباری					bombardamento (m)				Bombing																				
Flucht	Escape/ flight	la fuite		الهرب								فرار					fuga (f)				Escape/ flight																				
Evakuierung	Evacuaton	l'évacuation		الإخلاء								انخلاء					evacuazione (f)/ sgombero (m)				Evacuaton																				
Sicherheit	Safety	la sécurité		الأمان								حفاظت					sicurezza (f)				Safety																				
Gefahr	Danger	le danger		الخطر								خطرہ					pericolo (m)/ rischio (m)				Danger																				
Ich bin (nicht) hierher gekommen	I came (did not come) here…	je (ne) suis (pas) venu		أنا أتيت (أنا لم آتِ)								میں یہاں آیا (میں یہاں نہیں آیا تھا)					(Non) sono venuto/a qui...				I came (did not come) here…																				
über Land/Wasser/Luftweg	By land/ by sea/ by air	par voie terrestre,par mer, par air		عبر البر / عبر البحر / عبر الجو								    سڑک کی طرف سے /  کی طرف سے  /  میں ہوائی جہاز سے									By land/ by sea/ by air																				
über ein sicheres Drittland	Via a third safe country	par une pays tiers sûr		عبر بلدٍ ثالثٍ آمن								میں ایک محفوظ ملک کے ذریعے یہاں آیا									Via a third safe country																				
Ich wurde misshandelt von... /Mir wurde geholfen von...	I was abused/ helped by the…	j'ai été maltraité/aidé par...		تعرضت للاستغلال / حظيت بالمساعدة من قبل													sono stato/a seviziato/a da.../ ... mi ha/hanno aiutato				I was abused/ helped by the…																				
Militär	Military	militaire		العسكري								فوجی					forze militare (m/f)				Military																				
Paramilitäre Gruppen	Paramilitary groups	les groupes paramilitaires		المجموعات شبه العسكرية													gruppo (m) paramilitare				Paramilitary groups																				
Rebellen	Rebels	les rebelles		المتمردون													ribelle (m/f)				Rebels																				
Beamte	Public officials	les fonctionnaires		الموظفون الحكوميون													funzionario/a (m/f) pubblico				Public officials																				
Grenzwächter	Border guards	les gardes-frontière		حرس الحدود																	Border guards																				
Flüchtlingscampmitarbeiter	Refugee camp stuff	les employés du camp 		موظفو المخيم													Collaboratori del campo per rifugiati				Refugee camp stuff																				
Nichtregierungsorganisation	NGOs	l'organisation non-gouvernementale		المنظمات غير الحكومية													Le ONG (Organizzazioni non governative)				NGOs																				
religiöse Führer	Religious leaders	les chefs religieux		الزعماء الدينيون													guida (f) religiosa				Religious leaders																				
Menschen	People	les gens		الناس								لوگوں					uomini (m)/ gente (f)				People																				
Ich möchte, dass meine Familie so schnell wie möglich nachkommt.	I want my family to join me here as quickly as possible.	j'aimerais que ma famille me rejoigne le plus vite possible		أريد أن تنضم أسرتي إلي هنا في أقرب وقت ممكن																	I want my family to join me here as quickly as possible.																				
	ASYLUM SEEKING PROCESS	La procédure de demande d'asile		مسيرة طلب اللجوء																	ASYLUM SEEKING PROCESS																				
Schuldspruch (m.)	Guilty verdict	le jugement de culpabilité		حكم الإدانة													condanna (f)/verdetto (m) di colpevolezza (f)				Guilty verdict																				
Stattgeben/Annehmen	Accepted	donner suite/ accepter		القبول بالطلب													accogliere qcs/ dare corso a qcs				Accepted																				
Abgelehnt	Rejected/ Declined	rejeter		رفض الطلب													ricusare				Rejected/ Declined																				
Ablehnung des Visaantrages	Refusal of visa application	le rejet de la demande de visa		رفض طلب تأشيرة الدخول																	Refusal of visa application																				
Ablehnungsmitteilung	Rejection notice	la décision de rejet		قرار الرفض																	Rejection notice																				
Abschiebungsmitteilung/Anordnung	Deportation notice/ order	l'ordre de déportation		مذكرة / أمر الترحيل																	Deportation notice/ order																				
Verschiebung/Verlängerung	Postponement/ extension	la prorogation		تأجيل / تمديد																	Postponement/ extension																				
Im Zweifel für den Angeklagten;günstige Auslegung zweifelhafter Umstände	Benefit of doubt	le bénéfice du doute		فائدة الارتياب													nel dubbio, in favore dell'imputato/in dubbio pro reo				Benefit of doubt																				
Beweislast	Burden of proof	le fardeau de la preuve		عبئ الإثبات													onere (m) della prova 				Burden of proof																				
Glaubhaftigkeit	Credibility	la vraisemblance		المصداقية													credibilità (f)				Credibility																				
	Initial asylum application	la requête d'asile initiale		طلب اللجوء المبدئي																	Initial asylum application																				
Flüchtlingsstatus	Refugee status	le status de réfugié		صفة اللاجئ													status di rifugiato				Refugee status																				
Einreiseverbot	Denial of entry	l'interdiction d'entrée		المنع من الدخول																	Denial of entry																				
Refoulment (Verbot der Ausweisung)	Refoulment (deportation ban)	le refoulement (l'interdiction de refoulement)		الإعادة القسرية (مبدأ منع الترحيل)																	Refoulment (deportation ban)																				
Widerruf/Rücknahme	Revocation and withdrawl	la révocation, le retrait		إلغاء وثيقة وسحبها													smentita (f)				Revocation and withdrawl																				
Sicheres Drittland	Safe third country	le pays tiers sûr		بلد ثالث آمن																	Safe third country																				
Sicheres Heimatland	Safe country of origin	le pays d'origine sûr		بلد المنشأ آمن																	Safe country of origin																				
Verpflichtungserklärung	Undertaking of material support	la déclaration de prise en charge																			Undertaking of material support																				
Aufenthaltserlaubnis	Residence permit	le permis de séjour/ de résidence															permesso di soggiorno				Residence permit																				
Duldung	Temporary suspension of deportation status	l'admission provisoire															accettazione (f) /accoglimento (m)				Temporary suspension of deportation status																				
Rückkehrförderung	Repatriation support	l'aide au retour																			Repatriation support																				
Finanzielle Notfallunterstützung	Emergency financial support	l'aide d'urgence																			Emergency financial support																				
Sozialleistungen	Social benefits	l'aide sociale																			Social benefits																				
UMGANG MIT DOKUMENTEN	DEALING WITH DOCUMENTS	Les documents																			DEALING WITH DOCUMENTS																				
Ich habe mein/meine…nicht	I do (not) have my….	j'ai/je n'ai pas mon...										..... یہاں ( نہی ) ہے					io (non) ho il mio...				I do (not) have my….																				
Mein/meine…sind verlorengegangen/gestohlen/vernichtet	My … were lost/ stolen/ destroyed.	mon/mes ...ont été perdu(s)/volé(s)/détruit(s)										   میرا....  کھو گیا ہے /  چوری ہو گیا ہے /  تباہ کر دیا گیا ہے					il mio... è perduto/rubato/distrutto				My … were lost/ stolen/ destroyed.																				
Ich brauche eine Kopie von…	I need a copy of…	j'ai besoin d'une copie de...															ho bisgno di una copia di...				I need a copy of…																				
Dokumente	Documents	les documents										دستاویزات					documento (m)				Documents																				
Stellungnahme	Statement	la prise de position										سٹیٹمنٹ					risposta (f)				Statement																				
Untersuchungsergebnisse/Urteilsentscheidung	Findings	le résultat de l'enquête										نتائج					risultato (m) di indagine (f)				Findings																				
Geburtsurkunde	Birth certificate	le certificat de naissance										پیدائش نامہ					certificato (m) di nascita (f)				Birth certificate																				
Pass	Passport	le passeport										پاسپورٹ					passaporto (m)				Passport																				
Personalausweis	Identity card	la carte d'identité										شناختی کارڈ					carta (f) d'identità				Identity card																				
Vorstrafenregister	Criminal records	le casier judicaire										مجرمانہ ریکارڈ					casellario (m) giudiziale				Criminal records																				
Unterschrift	Signature	la signature										دستخط					firma (f)				Signature																				
(Beglaubigte) Kopie	(Authorised) copy	la copie (certifiée conforme)															copia (f) autenticata				(Authorised) copy																				
Meine Familie kann mir die notwendigen Dokumente schicken, aber ich benötige eine Adresse.	My family back home can send me the necessary documents. But I need an address.																Mia famiglia può/potrebbe spedirmi i documenti necessari, ma ho/avrei bisogno di un indirizzo				My family back home can send me the necessary documents. But I need an address.																				
Identität	IDENTITY	Identité															identità (f)				IDENTITY																				
Vorname	First name	le prénom										نام					nome (m)				First name																				
Nachname	Surname	le nom (de famille)										مختصر نام					cognome (m)				Surname																				
Adresse	Address	l'adresse										ایڈریس					indirizzo (m)				Address																				
Telefonnummer	Phone number	le numéro de téléphone										فون نمبر					numero (m) del telefono (m)				Phone number																				
Nationalität	Nationality	la nationalité										قومیت					nazionalità (f)				Nationality																				
Ethnie	Ethnicity	l'ethnie															etnia (f)				Ethnicity																				
Alter	Age	l''âge										عمر					età (f)				Age																				
Geburtsdatum	Date of birth	la date de naissance										پیدائش کی تاریخ					data (f) di nascita (f)				Date of birth																				
Familienstand	Marital status	l'état civil															stato (m) civile/di famiglia				Marital status																				
alleinstehend/verheiratet/verheiratet mit Kindern/Witwe(r	Single/ married/ married with children/ widow-er	célibataire/marié/marié avec enfants/veuf (veuve)										سنگل / شادی / شادی اور بچوں / بیوہ / ودر					solo/sposato/sposato con figli/vedovo/a				Single/ married/ married with children/ widow-er																				
Ich wohne bei…	I live at/ am staying at..	j'habite chez..										میں ... میں رہتے ہیں  /  میں ... میں رہ رہا ہوں					io abito à...				I live at/ am staying at..																				
Wie finde ich…	How do I find a…	comment puis-je trouver..										میں کس طرح تلاش کروں.....؟					come posso/potrei trovare...				How do I find a…																				
Unterkunft	Shelter	l'abri															alloggio (m)				Shelter																				
Haus	House	la maison										گھر					casa (f)				House																				
Büro	Office	le bureau										دفتر					ufficio (m)				Office																				
	Processing camp	le centre de traitement																			Processing camp																				
Auf der Strasse	On the street	dans la rue										سڑک پر					sulla strada				On the street																				
Absatz	Section	la section															paragrafo (m)/capoverso (m)				Section																				
Verordnung/Richtlinie	Directive	la directive															decreto (m)				Directive																				
legale/illegale Aktivitäten	Legal/ illegal activity	l'activité légale/illégale										 غیر / قانونی سرگرمی									Legal/ illegal activity																				
politische Linie/Strategie	Policy	la ligne politique, la statégie										پالیسی									Policy																				
Asylbewerberleistungsgesetz	Asylum-Seekers Benefits Act	la loi sur l'assistance aux réfugiés																			Asylum-Seekers Benefits Act																				
Asylverfahrensgesetz (AsylVfG)	Asylum Procedure Act	la loi sur l'asile																			Asylum Procedure Act																				
Genfer Flüchtlingskonvention	Geneva Convention on Refugees	la convention de Genève sur les refugiés																			Geneva Convention on Refugees																				
Rückführungsabkommen (zwischen 2 Staaten)	Re-admission agreement (between two countries)	l'accord de réadmission (entre 2 pays)																			Re-admission agreement (between two countries)																				
JOBSUCHE	LOOKING FOR A JOB	A la recherche d'un emploi																			LOOKING FOR A JOB														POSZUKIWANIE PRACY						
Ich suche Arbeit. Was muss ich tun?	I want to look for a job. What do I have to do?	Je cherche du travail Que dois-je faire										مجهے کام کی تلاش ہے - مجھے کیا کرناپڑے  گا ؟					Voglio/Vorrei trovare un lavoro. Che cosa devo fare?				I want to look for a job. What do I have to do?														Chciałbym / chciałabym znaleźć pracę. Co powinienem / powinnam zrobić?						
Brauche ich eine Genehmigung/Erlaubnis.	Do I need a permit?	AIs-je besoin d'un permis?										اجازت نامہ کی ضرورت ہے؟									Do I need a permit?														Czy potrzebuję pozwolenia (na pracę)?						
Wieviel werde ich verdienen?	How much will I earn?	Combien vais-je gagner?										کمائی کیا ہے؟									How much will I earn?														Jak wiele się nauczę?						
Bin ich versichert?	Will I have insurance?	je serai assuré?										انشورنس ملے گا؟									Will I have insurance?														Czy będę ubezpieczony / ubezpieczona?						
Was für eine Arbeit ist das?	What kind of work is it?	de quel genre de travail s'agit-il?										کام کیا ہے؟									What kind of work is it?														Jaki to rodzaj pracy?						
Recht zu arbeiten	Right to work	le droit de travailler										کام کرنے کا حق									Right to work														Prawo do pracy						
Arbeitserlaubnis	Work permit	le permis de travail										کام کی اجازت									Work permit														Pozwolenie na pracę						
Einkommen	Income/ wages	le revenu, le salaire										 آمدنی  /  تنخواہ									Income/ wages														Dochód / wynagrodzenie						
Arbeitsvertrag	Work contract	le contrat de travail																			Work contract														Umowa o pracę						
Arbeitsstunden	Working hours	le heures de travail																			Working hours														Godziny pracy						
Freie Stelle	Vacancy	le poste disponible										ملازمت کی جگہ ہے؟									Vacancy														wakat / wolna posada						
Bewerbung	Application	la candidature																			Application														Wniosek						
Steuer	Tax	les impôts										ٹیکس									Tax														Podatek						
Steuernummer	Tax number	le numéro fiscal										ٹیکس  نمبر									Tax number														Numer Identyfikacji Podatkowej (NIP)						
Steuerbehörde	Tax office	l'administration fiscale										ٹیکس آفس   / ٹیکس  کا  دفتر									Tax office														Urząd Skarbowy						
Arbeitgeber	Employer	l'employeur										آجر									Employer														Pracodawca						
Arbeitnehmer	Employee	l'employé										ملازم									Employee														Pracownik						
Arbeitsagentur	Employment agency	l'agence pour l'emploi										روزگار ایجنسی									Employment agency														Agencja pracy						
Sozialversicherungskosten	Social insurance payments	les primes d'assurances sociales																			Social insurance payments														Składki na ubezpieczenie społeczne						
Vertrag	Contract	le contrat										معاہدہ									Contract																				
Gewerkschaft	Labour union	le syndicat										ٹریڈ یونین									Labour union														Związek zawodowy						
Mitgliedschaftsbeitrag	Membership fees	la cotisation										رکنیت کی فیس									Membership fees																				
Sozialhilfe	Welfare	l'aide sociale																			Welfare																				
Arbeitslosengeld	Unemployment benefits	l'assurance chômage																			Unemployment benefits																				
(Keine) Einschränkung	(No) restriction	(pas de) restrictions																			(No) restriction																				
Schwarzarbeit	Illicit (black) work	le travail au noir																			Illicit (black) work																				
Lebenslauf/CV	Resume/ CV	le curriculum vitae																			Resume																				
Teilzeit arbeit	Part-time job	l'emploi à temps partiel										پارٹ ٹائم کام									Part-time job														Praca (zatrudnienie) na pół etatu						
Volltagsbeschäftigung	Full-time job	l'emploi à plein temps																			Full-time job														Praca (zatrudnienie) na cały etat						
